"","t","k","mean_ER"
"4356",51,87,-0.00528988065963558
"4357",51,88,-0.00491467249217548
"4358",51,89,-0.00491529676776298
"4359",51,90,-0.00478810189213174
"4360",51,91,-0.00460852214054735
"4361",51,92,-0.0050945026838707
"4362",51,93,-0.00424707901059688
"4363",51,94,-0.00428408809534775
"4364",51,95,-0.00376429906348278
"4365",51,96,-0.00382137715311999
"4366",51,97,-0.0043113051868346
"4367",51,98,-0.00442568651051268
"4368",51,99,-0.00429167985944022
"4369",51,100,-0.00420234626929784
"4370",51,101,-0.00427681604808896
"4371",51,102,-0.00420100207969006
"4372",51,103,-0.00416832360680698
"4373",51,104,-0.0042603792805343
"4374",51,105,-0.00421960620221415
"4375",51,106,-0.00387312650862683
"4376",51,107,-0.00408934755632742
"4377",51,108,-0.00377191402459582
"4378",51,109,-0.00375925797931585
"4379",51,110,-0.00362507903410864
"4380",51,111,-0.00344531076968072
"4381",51,112,-0.00354847633414026
"4382",51,113,-0.00369449590759597
"4383",51,114,-0.00374609864013376
"4384",51,115,-0.00363319163688509
"4385",51,116,-0.00386073392075321
"4386",51,117,-0.00364437839625202
"4387",52,32,-0.00736450126056753
"4388",52,33,-0.00678961000102739
"4389",52,34,-0.00725721281800844
"4390",52,35,-0.00748629470513485
"4391",52,36,-0.00615786310701076
"4392",52,37,-0.00680932323396429
"4393",52,38,-0.00703503916400771
"4394",52,39,-0.00700171063558564
"4395",52,40,-0.00690754104564684
"4396",52,41,-0.00796862807055327
"4397",52,42,-0.00866044392487356
"4398",52,43,-0.00852127634135922
"4399",52,44,-0.00771282683092312
"4400",52,45,-0.00756081906774508
"4401",52,46,-0.00704595328340741
"4402",52,47,-0.006934955085122
"4403",52,48,-0.00695341098275321
"4404",52,49,-0.00643086514479848
"4405",52,50,-0.00662993757618947
"4406",52,51,-0.00700745591269037
"4407",52,52,-0.00724761992875163
"4408",52,53,-0.00729852368472146
"4409",52,54,-0.00765609660250871
"4410",52,55,-0.00769955001798191
"4411",52,56,-0.00767297667220771
"4412",52,57,-0.00714440009836975
"4413",52,58,-0.00708583588148527
"4414",52,59,-0.00696634949765297
"4415",52,60,-0.00674052050668998
"4416",52,61,-0.00682232553742003
"4417",52,62,-0.00669549880712489
"4418",52,63,-0.0066113000965727
"4419",52,64,-0.00631402769540046
"4420",52,65,-0.00633467106539462
"4421",52,66,-0.00619367167172654
"4422",52,67,-0.00615608770851057
"4423",52,68,-0.00616400392332218
"4424",52,69,-0.00579697951126052
"4425",52,70,-0.00571989806246253
"4426",52,71,-0.00580929168391273
"4427",52,72,-0.00565842149919889
"4428",52,73,-0.00575231465393182
"4429",52,74,-0.00544504049535983
"4430",52,75,-0.00571641538152311
"4431",52,76,-0.00554646144671378
"4432",52,77,-0.00519125479407373
"4433",52,78,-0.00518968090080134
"4434",52,79,-0.00467080792984738
"4435",52,80,-0.00504045656492887
"4436",52,81,-0.00491904241893184
"4437",52,82,-0.00568826100149087
"4438",52,83,-0.00486040055563796
"4439",52,84,-0.00491054136461918
"4440",52,85,-0.00473140842942519
"4441",52,86,-0.0049684170138618
"4442",52,87,-0.00495896501209835
"4443",52,88,-0.00487445750773972
"4444",52,89,-0.0047885637750893
"4445",52,90,-0.00463792663845839
"4446",52,91,-0.00462808492453657
"4447",52,92,-0.00464956858373779
"4448",52,93,-0.00439184172795752
"4449",52,94,-0.00416477863330992
"4450",52,95,-0.00340149716374645
"4451",52,96,-0.00344053480056503
"4452",52,97,-0.00386864211064447
"4453",52,98,-0.00381575191088717
"4454",52,99,-0.00391479409522648
"4455",52,100,-0.00395410964533951
"4456",52,101,-0.00360733246880047
"4457",52,102,-0.00360878866927734
"4458",52,103,-0.00358926691440058
"4459",52,104,-0.00358433593252268
"4460",52,105,-0.00358774932989904
"4461",52,106,-0.00372266311830846
"4462",52,107,-0.00350763110349009
"4463",52,108,-0.00309407974434468
"4464",52,109,-0.00316895441974592
"4465",52,110,-0.002838814761363
"4466",52,111,-0.00282575395499998
"4467",52,112,-0.00284965485062214
"4468",52,113,-0.00276686941850563
"4469",52,114,-0.00261852698389049
"4470",52,115,-0.00278297251747337
"4471",52,116,-0.00269655482568552
"4472",52,117,-0.00280297600266054
"4473",53,32,-0.00773330666274571
"4474",53,33,-0.0070741849484188
"4475",53,34,-0.00761430908131101
"4476",53,35,-0.00780911741771825
"4477",53,36,-0.0060018306250591
"4478",53,37,-0.0066242012655799
"4479",53,38,-0.00737385969951874
"4480",53,39,-0.0074169665877577
"4481",53,40,-0.00725965556095473
"4482",53,41,-0.00817841158516837
"4483",53,42,-0.00919248883460712
"4484",53,43,-0.00919643300943907
"4485",53,44,-0.0084556992525701
"4486",53,45,-0.00814836054589021
"4487",53,46,-0.00789640796677409
"4488",53,47,-0.00774442518499011
"4489",53,48,-0.00733523361763989
"4490",53,49,-0.00748183475467229
"4491",53,50,-0.00745597567025356
"4492",53,51,-0.00718789330055333
"4493",53,52,-0.0071853091498873
"4494",53,53,-0.00713520636117514
"4495",53,54,-0.007600388445914
"4496",53,55,-0.00766663414080922
"4497",53,56,-0.00764196297113051
"4498",53,57,-0.00742741540172114
"4499",53,58,-0.00707460164847004
"4500",53,59,-0.00714828120217538
"4501",53,60,-0.00704819540697609
"4502",53,61,-0.0071011411057874
"4503",53,62,-0.00695730750895176
"4504",53,63,-0.00686018481777377
"4505",53,64,-0.00675300417724019
"4506",53,65,-0.00668110291434031
"4507",53,66,-0.00656863198248554
"4508",53,67,-0.00615804141913124
"4509",53,68,-0.00601316553427532
"4510",53,69,-0.00617238601153801
"4511",53,70,-0.00556520508958036
"4512",53,71,-0.00594208498065787
"4513",53,72,-0.00578028023718226
"4514",53,73,-0.00587116709938979
"4515",53,74,-0.00595733401378888
"4516",53,75,-0.00621546569271375
"4517",53,76,-0.00548785155812855
"4518",53,77,-0.00568546719731861
"4519",53,78,-0.00517634761268622
"4520",53,79,-0.00485699357394553
"4521",53,80,-0.00508823404316397
"4522",53,81,-0.00491731804440091
"4523",53,82,-0.00588380718700542
"4524",53,83,-0.00473725613192178
"4525",53,84,-0.00474711926095124
"4526",53,85,-0.00473643414235193
"4527",53,86,-0.00513133402147452
"4528",53,87,-0.0049107683615893
"4529",53,88,-0.00460114885821446
"4530",53,89,-0.00475763259711454
"4531",53,90,-0.00479373846634007
"4532",53,91,-0.00500159946442978
"4533",53,92,-0.00528475039046829
"4534",53,93,-0.00503294867744869
"4535",53,94,-0.00503143800050351
"4536",53,95,-0.00438883712651795
"4537",53,96,-0.00446257329100316
"4538",53,97,-0.00445299020338504
"4539",53,98,-0.00451646222363286
"4540",53,99,-0.00437703494828814
"4541",53,100,-0.00425823620983595
"4542",53,101,-0.004531679992877
"4543",53,102,-0.00448188699353762
"4544",53,103,-0.00418677172716102
"4545",53,104,-0.00432478945828964
"4546",53,105,-0.00418719103990473
"4547",53,106,-0.00420430979958221
"4548",53,107,-0.00428071593824619
"4549",53,108,-0.00416407857649618
"4550",53,109,-0.00439094352626152
"4551",53,110,-0.00385030949589889
"4552",53,111,-0.00394921565963521
"4553",53,112,-0.0038781410522896
"4554",53,113,-0.0034917273681801
"4555",53,114,-0.00354289276343501
"4556",53,115,-0.00336672596746291
"4557",53,116,-0.00314104914049227
"4558",53,117,-0.0031373824803905
"4559",54,32,-0.00863567817973226
"4560",54,33,-0.00798064545154091
"4561",54,34,-0.00878857428303191
"4562",54,35,-0.00870482457193683
"4563",54,36,-0.00703091485185515
"4564",54,37,-0.00709546045456117
"4565",54,38,-0.00801294542676962
"4566",54,39,-0.00843025028445756
"4567",54,40,-0.00840724719673351
"4568",54,41,-0.00898067380875344
"4569",54,42,-0.0100893370830788
"4570",54,43,-0.0100086077987391
"4571",54,44,-0.00931153976961756
"4572",54,45,-0.00950578144171884
"4573",54,46,-0.00922337211375316
"4574",54,47,-0.00884129767428132
"4575",54,48,-0.00872997031496375
"4576",54,49,-0.00874049054689014
"4577",54,50,-0.00877861803229555
"4578",54,51,-0.00850378841594181
"4579",54,52,-0.00828866023577491
"4580",54,53,-0.00769079598110496
"4581",54,54,-0.00788968008815363
"4582",54,55,-0.00796983820818564
"4583",54,56,-0.00814288731220752
"4584",54,57,-0.00835165616943645
"4585",54,58,-0.00854287559794866
"4586",54,59,-0.00826080642883211
"4587",54,60,-0.00809523728771566
"4588",54,61,-0.00839008082240581
"4589",54,62,-0.00836577169055485
"4590",54,63,-0.00799481896288164
"4591",54,64,-0.00810112115549248
"4592",54,65,-0.00779036349609167
"4593",54,66,-0.00724277562596221
"4594",54,67,-0.00699172168090025
"4595",54,68,-0.00671228742165419
"4596",54,69,-0.00636336509505013
"4597",54,70,-0.00562737558412299
"4598",54,71,-0.00579586012096288
"4599",54,72,-0.00558669486342921
"4600",54,73,-0.00598134123332825
"4601",54,74,-0.00587422349497832
"4602",54,75,-0.00614567117858499
"4603",54,76,-0.00620547584827603
"4604",54,77,-0.00608189125368344
"4605",54,78,-0.00503907510406404
"4606",54,79,-0.0050199319007596
"4607",54,80,-0.00503179087750205
"4608",54,81,-0.00492662568646512
"4609",54,82,-0.0054524057629007
"4610",54,83,-0.0043801705090498
"4611",54,84,-0.00474542131335132
"4612",54,85,-0.0044431664995302
"4613",54,86,-0.0047721620198159
"4614",54,87,-0.00466164035856933
"4615",54,88,-0.00454949209499486
"4616",54,89,-0.00413461162393426
"4617",54,90,-0.00404670745157461
"4618",54,91,-0.00411920114959804
"4619",54,92,-0.00467861453047925
"4620",54,93,-0.00482293108604825
"4621",54,94,-0.004829329268846
"4622",54,95,-0.00479896922469433
"4623",54,96,-0.00415973556120546
"4624",54,97,-0.00473691091721885
"4625",54,98,-0.00501534970537993
"4626",54,99,-0.00462775992322551
"4627",54,100,-0.00456521984552512
"4628",54,101,-0.00420047355230293
"4629",54,102,-0.00435005821413938
"4630",54,103,-0.00454764275172937
"4631",54,104,-0.00459880571751422
"4632",54,105,-0.00426844417692289
"4633",54,106,-0.00444034391439272
"4634",54,107,-0.00431838286783444
"4635",54,108,-0.00423855873523254
"4636",54,109,-0.00415272089712261
"4637",54,110,-0.00390219343549417
"4638",54,111,-0.0044192190248475
"4639",54,112,-0.00388546310909877
"4640",54,113,-0.00405828601067983
"4641",54,114,-0.0036391898643459
"4642",54,115,-0.00345822039380985
"4643",54,116,-0.00354270318683886
"4644",54,117,-0.00316793058567736
"4645",55,32,-0.00789178175189625
"4646",55,33,-0.00730805431577251
"4647",55,34,-0.00826019811714943
"4648",55,35,-0.00830181024087812
"4649",55,36,-0.0068323626572452
"4650",55,37,-0.00694014220140474
"4651",55,38,-0.00697384212807651
"4652",55,39,-0.00718552078176982
"4653",55,40,-0.00710137086978347
"4654",55,41,-0.00827830154482941
"4655",55,42,-0.00921700350456222
"4656",55,43,-0.00861668905551544
"4657",55,44,-0.00793549304151958
"4658",55,45,-0.00751300897296137
"4659",55,46,-0.00727404174835928
"4660",55,47,-0.00725435367957229
"4661",55,48,-0.00723412906586721
"4662",55,49,-0.00701831301659661
"4663",55,50,-0.00731077862042433
"4664",55,51,-0.00758084868448384
"4665",55,52,-0.00691587268509278
"4666",55,53,-0.0066881473404585
"4667",55,54,-0.00692445334514208
"4668",55,55,-0.00689566544670598
"4669",55,56,-0.00680414655859838
"4670",55,57,-0.00656690131701228
"4671",55,58,-0.00695161464084281
"4672",55,59,-0.00703225381944219
"4673",55,60,-0.00667150548565701
"4674",55,61,-0.00683567627496048
"4675",55,62,-0.00675641011497393
"4676",55,63,-0.00677630839499326
"4677",55,64,-0.00670394214333837
"4678",55,65,-0.00690683605477235
"4679",55,66,-0.00633116071220491
"4680",55,67,-0.00609416726430546
"4681",55,68,-0.00572069324704316
"4682",55,69,-0.00534557153289622
"4683",55,70,-0.00499349320440181
"4684",55,71,-0.00458551110956202
"4685",55,72,-0.00447308507087305
"4686",55,73,-0.00510324521016839
"4687",55,74,-0.00523575631640467
"4688",55,75,-0.00542361073590181
"4689",55,76,-0.00531511724806868
"4690",55,77,-0.00494311609574702
"4691",55,78,-0.00492993770043859
"4692",55,79,-0.00462298033743238
"4693",55,80,-0.00387605347296154
"4694",55,81,-0.00421720325488226
"4695",55,82,-0.0050435720702286
"4696",55,83,-0.00391904142770919
"4697",55,84,-0.00407179957734942
"4698",55,85,-0.00422959793714398
"4699",55,86,-0.00447814823351974
"4700",55,87,-0.0041269258101516
"4701",55,88,-0.00375445534229936
"4702",55,89,-0.00400893069571952
"4703",55,90,-0.00430345134733001
"4704",55,91,-0.00378024217729404
"4705",55,92,-0.00395082668477568
"4706",55,93,-0.00412099241988136
"4707",55,94,-0.00391908228706383
"4708",55,95,-0.00355830125137854
"4709",55,96,-0.00388901623975979
"4710",55,97,-0.00422669442586537
"4711",55,98,-0.00438166431081947
"4712",55,99,-0.00468178354951533
"4713",55,100,-0.00492894722394841
"4714",55,101,-0.00463150524996117
"4715",55,102,-0.00434944706210712
"4716",55,103,-0.00397625795756768
"4717",55,104,-0.00428488875417622
"4718",55,105,-0.00468440366860972
"4719",55,106,-0.00466055771756143
"4720",55,107,-0.00436861146773501
"4721",55,108,-0.00447437379392471
"4722",55,109,-0.004290294033982
"4723",55,110,-0.00407820032347556
"4724",55,111,-0.00401973088667796
"4725",55,112,-0.00395661291206268
"4726",55,113,-0.00386816251993722
"4727",55,114,-0.0034123644743379
"4728",55,115,-0.00361691081695339
"4729",55,116,-0.00340352782854932
"4730",55,117,-0.00320246976106315
"4731",56,32,-0.00664606256887889
"4732",56,33,-0.00630249486597862
"4733",56,34,-0.00701282314087981
"4734",56,35,-0.00702096212109286
"4735",56,36,-0.00560421399970391
"4736",56,37,-0.00617430845915037
"4737",56,38,-0.00643810620180886
"4738",56,39,-0.0063369279897655
"4739",56,40,-0.00587699718568939
"4740",56,41,-0.0069274351611798
"4741",56,42,-0.00804069059757386
"4742",56,43,-0.00760007038830338
"4743",56,44,-0.00688274285020749
"4744",56,45,-0.0068017505770446
"4745",56,46,-0.00660078398136718
"4746",56,47,-0.00649015629575882
"4747",56,48,-0.00644659924903646
"4748",56,49,-0.00662696206931479
"4749",56,50,-0.00701612989917742
"4750",56,51,-0.00711479953742667
"4751",56,52,-0.00702828857827207
"4752",56,53,-0.00658293967347777
"4753",56,54,-0.00624612473051238
"4754",56,55,-0.00616980825066526
"4755",56,56,-0.00607213844247825
"4756",56,57,-0.00579221210564395
"4757",56,58,-0.00582675569475405
"4758",56,59,-0.00596748286784108
"4759",56,60,-0.00592942762131224
"4760",56,61,-0.00619467901556972
"4761",56,62,-0.00601945929222228
"4762",56,63,-0.00598424785840752
"4763",56,64,-0.00600660463825709
"4764",56,65,-0.00611977188241002
"4765",56,66,-0.00620747409765457
"4766",56,67,-0.00590228681999263
"4767",56,68,-0.00573633267820224
"4768",56,69,-0.00552321563406627
"4769",56,70,-0.00493236308922884
"4770",56,71,-0.00482739767859558
"4771",56,72,-0.00447261418771215
"4772",56,73,-0.0044897873106801
"4773",56,74,-0.00456434536031728
"4774",56,75,-0.00513069264310001
"4775",56,76,-0.00503494427553156
"4776",56,77,-0.00497095374978138
"4777",56,78,-0.00444961032656398
"4778",56,79,-0.00379328925765487
"4779",56,80,-0.00456404650604744
"4780",56,81,-0.00462581587076174
"4781",56,82,-0.00465396421975334
"4782",56,83,-0.00393591543551287
"4783",56,84,-0.0036099150747338
"4784",56,85,-0.00362956587768202
"4785",56,86,-0.00379674714061938
"4786",56,87,-0.0037625879771672
"4787",56,88,-0.00374300822714247
"4788",56,89,-0.00384151632851324
"4789",56,90,-0.00393816486991821
"4790",56,91,-0.00369741767952003
"4791",56,92,-0.00389344361401211
"4792",56,93,-0.00339592053695905
"4793",56,94,-0.00347517627850095
"4794",56,95,-0.00328707066688108
"4795",56,96,-0.00329608473757462
"4796",56,97,-0.00379141577609649
"4797",56,98,-0.00375684717353243
"4798",56,99,-0.00400898140489187
"4799",56,100,-0.00362280476969355
"4800",56,101,-0.00398798408079085
"4801",56,102,-0.00423608520785024
"4802",56,103,-0.00369024176111165
"4803",56,104,-0.00378186355768759
"4804",56,105,-0.00342910550946143
"4805",56,106,-0.00372965892976845
"4806",56,107,-0.0043083172047835
"4807",56,108,-0.00438931043252508
"4808",56,109,-0.00389941375887573
"4809",56,110,-0.00411923176168323
"4810",56,111,-0.0038761361976795
"4811",56,112,-0.00372754776510461
"4812",56,113,-0.00370982505543137
"4813",56,114,-0.00363206569679653
"4814",56,115,-0.00349030687389406
"4815",56,116,-0.00323079953774848
"4816",56,117,-0.00357833643542552
"4817",57,32,-0.00526583316093464
"4818",57,33,-0.0047940362172419
"4819",57,34,-0.00517102651652508
"4820",57,35,-0.00566280455948827
"4821",57,36,-0.00423062826690501
"4822",57,37,-0.00462656790646654
"4823",57,38,-0.00500447659384015
"4824",57,39,-0.00522670296696415
"4825",57,40,-0.00533997257369567
"4826",57,41,-0.00599692917643096
"4827",57,42,-0.00683459049321239
"4828",57,43,-0.00694253471341026
"4829",57,44,-0.00608111285707395
"4830",57,45,-0.00577019419505574
"4831",57,46,-0.00551343029340421
"4832",57,47,-0.00554312966915825
"4833",57,48,-0.00541529799525297
"4834",57,49,-0.0053485455239497
"4835",57,50,-0.00573105040587549
"4836",57,51,-0.00673683110499561
"4837",57,52,-0.00665398359336159
"4838",57,53,-0.00637148625285729
"4839",57,54,-0.00605822600348434
"4840",57,55,-0.005755725712918
"4841",57,56,-0.00521134188885428
"4842",57,57,-0.00510147661448554
"4843",57,58,-0.00505800977752109
"4844",57,59,-0.00514416929832358
"4845",57,60,-0.00496908073637091
"4846",57,61,-0.00547277164356323
"4847",57,62,-0.00542064241644583
"4848",57,63,-0.00529945999271139
"4849",57,64,-0.00524968927334822
"4850",57,65,-0.00542741451063234
"4851",57,66,-0.0053521162041778
"4852",57,67,-0.00524843320768688
"4853",57,68,-0.00542242286542829
"4854",57,69,-0.00499838640108303
"4855",57,70,-0.00471341769017448
"4856",57,71,-0.00444485687374886
"4857",57,72,-0.00410105924761031
"4858",57,73,-0.00398087354704373
"4859",57,74,-0.00420599784037662
"4860",57,75,-0.00454109983531469
"4861",57,76,-0.00451209825681078
"4862",57,77,-0.00473780429107073
"4863",57,78,-0.00474170336822524
"4864",57,79,-0.00408252709130287
"4865",57,80,-0.00401149621234967
"4866",57,81,-0.00419960358165654
"4867",57,82,-0.00510141633701647
"4868",57,83,-0.00412659705339586
"4869",57,84,-0.0034383772861362
"4870",57,85,-0.00378813376172476
"4871",57,86,-0.00399526477243464
"4872",57,87,-0.00397316686502504
"4873",57,88,-0.00349469061433811
"4874",57,89,-0.00360538481617653
"4875",57,90,-0.00368875373289567
"4876",57,91,-0.00315180288518873
"4877",57,92,-0.00347178890895702
"4878",57,93,-0.00330340366958579
"4879",57,94,-0.00331618626640246
"4880",57,95,-0.00269227427511064
"4881",57,96,-0.00281933397594841
"4882",57,97,-0.00335721776677581
"4883",57,98,-0.0035252255492485
"4884",57,99,-0.00359521480531581
"4885",57,100,-0.00363418436342175
"4886",57,101,-0.00356923713084723
"4887",57,102,-0.00364032262967473
"4888",57,103,-0.00369788032963109
"4889",57,104,-0.00384377711945997
"4890",57,105,-0.00352581947462936
"4891",57,106,-0.00355370546463139
"4892",57,107,-0.00339361741116117
"4893",57,108,-0.0037707963143054
"4894",57,109,-0.00411320386698993
"4895",57,110,-0.00417343587938732
"4896",57,111,-0.00404108331845879
"4897",57,112,-0.00407568858852481
"4898",57,113,-0.00392762570927036
"4899",57,114,-0.00382313621089275
"4900",57,115,-0.00377512596075111
"4901",57,116,-0.0035842550730017
"4902",57,117,-0.00347482600530147
"4903",58,32,-0.00634206538200277
"4904",58,33,-0.0054321394015561
"4905",58,34,-0.00620998733783252
"4906",58,35,-0.00626885813560926
"4907",58,36,-0.00473786765283077
"4908",58,37,-0.00564673302171877
"4909",58,38,-0.00614028982718473
"4910",58,39,-0.00643731709191252
"4911",58,40,-0.00618749060975319
"4912",58,41,-0.007278120501982
"4913",58,42,-0.008031870940755
"4914",58,43,-0.00788339155086465
"4915",58,44,-0.00718000653996112
"4916",58,45,-0.00661960612527224
"4917",58,46,-0.00646919196135288
"4918",58,47,-0.00675195470259048
"4919",58,48,-0.00671849646312666
"4920",58,49,-0.00668545392979162
"4921",58,50,-0.00695596181021419
"4922",58,51,-0.00712994634265985
"4923",58,52,-0.00715858399213283
"4924",58,53,-0.00746466685059649
"4925",58,54,-0.00754729248101165
"4926",58,55,-0.00691274846337869
"4927",58,56,-0.00649440047149018
"4928",58,57,-0.00625816957409941
"4929",58,58,-0.00616683413613154
"4930",58,59,-0.00621549485052158
"4931",58,60,-0.00598856938131589
"4932",58,61,-0.00634584248636264
"4933",58,62,-0.00618718108351257
"4934",58,63,-0.00609031845689238
"4935",58,64,-0.00636102932740388
"4936",58,65,-0.00638606798105649
"4937",58,66,-0.00628404845974184
"4938",58,67,-0.00603161890150998
"4939",58,68,-0.00607003551028654
"4940",58,69,-0.00577487529786937
"4941",58,70,-0.00553005901582434
"4942",58,71,-0.00535467150242418
"4943",58,72,-0.00496155508559353
"4944",58,73,-0.00491836388427274
"4945",58,74,-0.00458103667453921
"4946",58,75,-0.00459959170602035
"4947",58,76,-0.00481254301947121
"4948",58,77,-0.0044889603219911
"4949",58,78,-0.00427880688932459
"4950",58,79,-0.00426259834654022
"4951",58,80,-0.00447328210391727
"4952",58,81,-0.0045458121216736
"4953",58,82,-0.00499098148356655
"4954",58,83,-0.00387058305839662
"4955",58,84,-0.00402485247786498
"4956",58,85,-0.00390649774114266
"4957",58,86,-0.00362548786730215
"4958",58,87,-0.00387222784878589
"4959",58,88,-0.00353860326214652
"4960",58,89,-0.0034323604517989
"4961",58,90,-0.00353204723676817
"4962",58,91,-0.00338344434705148
"4963",58,92,-0.00362913106124392
"4964",58,93,-0.00311676559647043
"4965",58,94,-0.00326854370059882
"4966",58,95,-0.0029132292435646
"4967",58,96,-0.00298081339971293
"4968",58,97,-0.00319361002053745
"4969",58,98,-0.00318747119606899
"4970",58,99,-0.0034251477859917
"4971",58,100,-0.00320256046196985
"4972",58,101,-0.00338821251594704
"4973",58,102,-0.00338016507014686
"4974",58,103,-0.00340121189663312
"4975",58,104,-0.00357863403610536
"4976",58,105,-0.00363320287164466
"4977",58,106,-0.00376253353922845
"4978",58,107,-0.00332180386724523
"4979",58,108,-0.00349546862180184
"4980",58,109,-0.00343106482055939
"4981",58,110,-0.00376900951652058
"4982",58,111,-0.0041571282964148
"4983",58,112,-0.00434922622610365
"4984",58,113,-0.003991402323431
"4985",58,114,-0.00395643664196097
"4986",58,115,-0.00393358016732619
"4987",58,116,-0.00381435042724934
"4988",58,117,-0.00372587513355082
"4989",59,32,-0.00569876866378582
"4990",59,33,-0.00485858031091432
"4991",59,34,-0.006015310766763
"4992",59,35,-0.00587611731908416
"4993",59,36,-0.00431075821601133
"4994",59,37,-0.00484324739408421
"4995",59,38,-0.00518512970336535
"4996",59,39,-0.00621118762414211
"4997",59,40,-0.00617781453923172
"4998",59,41,-0.00713356500814737
"4999",59,42,-0.00824484585573245
"5000",59,43,-0.0083455380651216
"5001",59,44,-0.0075610639661404
"5002",59,45,-0.00710851749320356
"5003",59,46,-0.00617748422208054
"5004",59,47,-0.00635406536004165
"5005",59,48,-0.0067426010749584
"5006",59,49,-0.00682227176120191
"5007",59,50,-0.00697891304678445
"5008",59,51,-0.00721434909890243
"5009",59,52,-0.00705261482196476
"5010",59,53,-0.00703196417889942
"5011",59,54,-0.00729040127275636
"5012",59,55,-0.00772311693156124
"5013",59,56,-0.00705854085432847
"5014",59,57,-0.00657053464841787
"5015",59,58,-0.00656692086833976
"5016",59,59,-0.00667807689179262
"5017",59,60,-0.0062124275833499
"5018",59,61,-0.00666655488259883
"5019",59,62,-0.00652228205667705
"5020",59,63,-0.00648951429406
"5021",59,64,-0.00639046882901305
"5022",59,65,-0.00654961168151711
"5023",59,66,-0.00658826593624938
"5024",59,67,-0.00631963615080478
"5025",59,68,-0.00633617382238052
"5026",59,69,-0.00621654441405729
"5027",59,70,-0.00583534050927029
"5028",59,71,-0.00584815058049296
"5029",59,72,-0.00582827067236367
"5030",59,73,-0.005533733013577
"5031",59,74,-0.00546823260467359
"5032",59,75,-0.00517935490031568
"5033",59,76,-0.00506552346893765
"5034",59,77,-0.00504763430093368
"5035",59,78,-0.00501666172611487
"5036",59,79,-0.00426584108165058
"5037",59,80,-0.00439781180738735
"5038",59,81,-0.00467589452605965
"5039",59,82,-0.00549831184998508
"5040",59,83,-0.00440548499535435
"5041",59,84,-0.00420572145174631
"5042",59,85,-0.0041106337120219
"5043",59,86,-0.0045858615739773
"5044",59,87,-0.00430029874731881
"5045",59,88,-0.00375006496548828
"5046",59,89,-0.0039709270403889
"5047",59,90,-0.00386203208891809
"5048",59,91,-0.00369248300689264
"5049",59,92,-0.00406434609977386
"5050",59,93,-0.00364791095337491
"5051",59,94,-0.00361539674732443
"5052",59,95,-0.00315854566146374
"5053",59,96,-0.0032257884989275
"5054",59,97,-0.00368004640737666
"5055",59,98,-0.00375440619782627
"5056",59,99,-0.00370576787783992
"5057",59,100,-0.00358384535897797
"5058",59,101,-0.00350280035882202
"5059",59,102,-0.00358614487100625
"5060",59,103,-0.00356285827535346
"5061",59,104,-0.00378431321444928
"5062",59,105,-0.00385898215656989
"5063",59,106,-0.00386617551706743
"5064",59,107,-0.00409658851327762
"5065",59,108,-0.00416717896876873
"5066",59,109,-0.00402739389459815
"5067",59,110,-0.00411896141107036
"5068",59,111,-0.0039347960468355
"5069",59,112,-0.00422420834249048
"5070",59,113,-0.00445879369465125
"5071",59,114,-0.00432050137761635
"5072",59,115,-0.00399854470630321
"5073",59,116,-0.00398316558000963
"5074",59,117,-0.00388647044130465
"5075",60,32,-0.0052525763443496
"5076",60,33,-0.004827109777447
"5077",60,34,-0.00497527956418561
"5078",60,35,-0.00528511231800807
"5079",60,36,-0.00396733349999451
"5080",60,37,-0.00433072302971991
"5081",60,38,-0.00495901836430919
"5082",60,39,-0.00543571790437162
"5083",60,40,-0.00506270600945065
"5084",60,41,-0.00627771681276896
"5085",60,42,-0.00733557958530302
"5086",60,43,-0.00740087328124779
"5087",60,44,-0.00664203552525985
"5088",60,45,-0.00647841333148002
"5089",60,46,-0.00601253393001511
"5090",60,47,-0.00566007212837635
"5091",60,48,-0.00553707811390766
"5092",60,49,-0.00618047479654228
"5093",60,50,-0.00679224648517403
"5094",60,51,-0.00708269773910904
"5095",60,52,-0.00680369478675496
"5096",60,53,-0.00619562546346866
"5097",60,54,-0.0065721287173367
"5098",60,55,-0.00649371634414168
"5099",60,56,-0.00640707418406131
"5100",60,57,-0.00632550529686668
"5101",60,58,-0.0061639698235257
"5102",60,59,-0.00596111121798362
"5103",60,60,-0.00580387569241
"5104",60,61,-0.00627827132211982
"5105",60,62,-0.00574707237362292
"5106",60,63,-0.00580309590705849
"5107",60,64,-0.00596535850030735
"5108",60,65,-0.00594703404841177
"5109",60,66,-0.00568042872600404
"5110",60,67,-0.00553832319598419
"5111",60,68,-0.00567237854927437
"5112",60,69,-0.00558402582394831
"5113",60,70,-0.00518605438650004
"5114",60,71,-0.00542028487994889
"5115",60,72,-0.0052121633357448
"5116",60,73,-0.005379968410534
"5117",60,74,-0.00543378522701803
"5118",60,75,-0.00537236313710954
"5119",60,76,-0.00498120941696411
"5120",60,77,-0.00465761993810918
"5121",60,78,-0.00462170538580331
"5122",60,79,-0.00415584333070287
"5123",60,80,-0.00444481084574103
"5124",60,81,-0.00432555827562008
"5125",60,82,-0.00511527816322706
"5126",60,83,-0.00431508657236444
"5127",60,84,-0.00434997048595613
"5128",60,85,-0.00430527259286372
"5129",60,86,-0.0043379166224307
"5130",60,87,-0.0042242894953382
"5131",60,88,-0.00414806149747732
"5132",60,89,-0.00415114621269084
